Ticker,Price,Market Cap,Date,Stablecoin
EDG,0.004235,24300550.17,01/08/2021,False
ZANO,2.25,24180264.1,01/08/2021,False
NEST,0.01205,24163810.61,01/08/2021,False
QSP,0.03383,24146317.64,01/08/2021,False
HMR,0.04621,23775885.52,01/08/2021,False
RDN,0.354,23645155.12,01/08/2021,False
ARMOR,0.2058,23603131.32,01/08/2021,False
PZM,0.008336,23576468.7,01/08/2021,False
SOUL,0.23,23408366.53,01/08/2021,False
GO,0.02145,23398829.17,01/08/2021,False
CAS,0.0287,23357654.75,01/08/2021,False
PDEX,7.35,23317100.8,01/08/2021,False
CND,0.0116,23191937.14,01/08/2021,False
DG,0.3011,22903894.99,01/08/2021,False
XED,0.3747,22772422.22,01/08/2021,False
PNT,0.7185,22706131.59,01/08/2021,False
SLT,4.44,22638456.94,01/08/2021,False
PIB,0.00124,22570501.62,01/08/2021,False
RING,0.04979,22484860.84,01/08/2021,False
ERC20,0.01983,22375591.73,01/08/2021,False
GRIN,0.2798,22366806.56,01/08/2021,False
CONV,0.02429,22320651.3,01/08/2021,False
PAI,0.01426,22266862.85,01/08/2021,False
FCT,0.1207,22233266.87,01/08/2021,False
mIAU,19.73,22176185.61,01/08/2021,False
QTCON,0.0175,22079430.06,01/08/2021,False
SUKU,0.1839,21909979.6,01/08/2021,False
TRU,0.1546,21744871.53,01/08/2021,False
AST,0.1449,21739968.87,01/08/2021,False
SKY,1.03,21582830.35,01/08/2021,False
GOVI,2.61,21444167.13,01/08/2021,False
CLT,10.93,21316272.03,01/08/2021,False
XEP,0.001193,21287072.45,01/08/2021,False
ROUTE,3.89,21242605.94,01/08/2021,False
CQT,0.4274,21225093.87,01/08/2021,False
UFT,0.6658,20730249.92,01/08/2021,False
OLY,0.01771,20681283.21,01/08/2021,False
KAN,0.00229,20566571.35,01/08/2021,False
NAS,0.3444,20491555.97,01/08/2021,False
MWAT,0.04096,20480181.08,01/08/2021,False
GYEN,0.009105,20315438.79,01/08/2021,False
GLCH,0.256,20279181.59,01/08/2021,False
PNG,0.9476,20259397.88,01/08/2021,False
DREP,0.5072,20235496.31,01/08/2021,False
CYCLUB,0.0352,20231067.98,01/08/2021,False
NMC,1.35,19954426.64,01/08/2021,False
MAPS,0.4525,19952303.88,01/08/2021,False
EPK,0.4997,19915277.22,01/08/2021,False
BTR,0.1314,19777233.7,01/08/2021,False
DBC,0.006177,19765704.28,01/08/2021,False
MUSH,0.6417,19713934.06,01/08/2021,False
SOLVE,0.04875,19633507.12,01/08/2021,False
VIDT,0.3943,19491934.04,01/08/2021,False
BZ,0.1724,19476985.81,01/08/2021,False
GTON,5.31,19280743.19,01/08/2021,False
IMPACT,0.05884,19085754.1,01/08/2021,False
LAMB,0.01293,18887855.29,01/08/2021,False
IGNIS,0.02476,18844633.5,01/08/2021,False
TON,6.88,18751512.97,01/08/2021,False
DOGGY,0.004582,18628054.6,01/08/2021,False
HEZ,3.95,18577812.2,01/08/2021,False
CRON,2.26,18567510.17,01/08/2021,False
FOR,0.02901,18551808.05,01/08/2021,False
TCT,0.02264,18515634.41,01/08/2021,False
NEBL,1.04,18505067.59,01/08/2021,False
GAME,0.1214,18429787.79,01/08/2021,False
XPR,0.003469,18363790.2,01/08/2021,False
ZCN,0.3784,18314334.09,01/08/2021,False
COVER,231.96,18182083.99,01/08/2021,False
CGG,0.6254,18141276.24,01/08/2021,False
AIOZ,0.2495,18008870.01,01/08/2021,False
MDT,0.02676,17981363.02,01/08/2021,False
GBYTE,23.7,17860900.19,01/08/2021,False
BOR,162.0,17849421.49,01/08/2021,False
CLO,0.006912,17798136.48,01/08/2021,False
ATT,0.03949,17786261.27,01/08/2021,False
KP3R,88.83,17766451.48,01/08/2021,False
XSN,0.1492,17750368.08,01/08/2021,False
FLUX,0.09714,17747015.26,01/08/2021,False
QRL,0.2379,17734508.35,01/08/2021,False
EMRX,0.65,17589482.18,01/08/2021,False
SIX,0.06403,17530681.15,01/08/2021,False
BAX,0.0003501,17448754.33,01/08/2021,False
LGO,0.3228,17428544.14,01/08/2021,False
WXT,0.003949,17378845.44,01/08/2021,False
DF,0.151,17327486.45,01/08/2021,False
VIDY,0.001749,17298130.93,01/08/2021,False
mVIXY,7.83,17251395.93,01/08/2021,False
MITX,0.04024,17141286.31,01/08/2021,False
SALT,0.2126,17066569.14,01/08/2021,False
MPH,45.59,16980036.6,01/08/2021,False
DAPP,0.02387,16946614.78,01/08/2021,False
ACM,8.47,16946505.89,01/08/2021,False
CDT,0.01688,16880442.02,01/08/2021,False
EOSC,0.01751,16877407.06,01/08/2021,False
UBX,0.0003704,16874105.89,01/08/2021,False
vSXP,0.04241,16824571.38,01/08/2021,False
LIKE,0.01606,16822898.78,01/08/2021,False
STACK,0.08092,16773723.61,01/08/2021,False
WSG,1.244e-07,16734560.7,01/08/2021,False
WEST,0.3972,16670331.52,01/08/2021,False
CVN,1.34,16571348.94,01/08/2021,False
WABI,0.1661,16557043.19,01/08/2021,False
KDAG,0.3042,16503694.77,01/08/2021,False
APY,0.4332,16469165.69,01/08/2021,False
DXD,333.73,16459364.71,01/08/2021,False
TEN,0.08228,16456894.26,01/08/2021,False
SLICE,0.8217,16433081.45,01/08/2021,False
CARD,0.006952,16392572.71,01/08/2021,False
ARDX,0.05899,16388018.01,01/08/2021,False
IFC,0.0001803,16334830.61,01/08/2021,False
MBOX,1.49,16168892.13,01/08/2021,False
PENDLE,0.4758,16127890.22,01/08/2021,False
FST,0.4599,16089223.72,01/08/2021,False
JUV,12.22,16082008.95,01/08/2021,False
GVT,3.63,16065387.63,01/08/2021,False
PROPS,0.04423,16050409.24,01/08/2021,False
EVZ,0.03582,15858311.85,01/08/2021,False
BNK,0.0006373,15854971.83,01/08/2021,False
CWS,8.67,15836354.53,01/08/2021,False
KICK,0.01052,15747380.17,01/08/2021,False
PRO,0.2203,15607128.09,01/08/2021,False
BIDR,6.908e-05,15591804.06,01/08/2021,False
ONE,0.001648,15576150.54,01/08/2021,False
APPC,0.06291,15405566.48,01/08/2021,False
SWINGBY,0.06275,15354649.15,01/08/2021,False
MAP,0.01529,15338680.68,01/08/2021,False
BIP,0.00355,15313383.0,01/08/2021,False
JULD,0.0282,15244888.38,01/08/2021,False
SAN,0.2407,15233855.01,01/08/2021,False
LBC,0.02918,15203421.75,01/08/2021,False
PART,1.33,15198016.05,01/08/2021,False
RSTR,0.0004007,15132302.71,01/08/2021,False
BAN,0.01151,15122289.2,01/08/2021,False
CORA,10.06,15086131.9,01/08/2021,False
NXT,0.01493,14910985.97,01/08/2021,False
TONE,0.02589,14724543.61,01/08/2021,False
XRT,14.23,14697473.29,01/08/2021,False
UPUNK,0.05855,14636664.58,01/08/2021,False
DOV,0.02057,14536935.43,01/08/2021,False
BAAS,0.002898,14488656.43,01/08/2021,False
DNA,0.0007134,14370283.9,01/08/2021,False
ALEPH,0.1385,14330162.87,01/08/2021,False
MARK,1.55,14276796.81,01/08/2021,False
PICKLE,9.05,14276354.58,01/08/2021,False
ORAI,6.97,14246588.1,01/08/2021,False
INSUR,1.25,14067268.02,01/08/2021,False
FREE,1.412e-06,14033104.18,01/08/2021,False
AEON,0.8863,14031737.44,01/08/2021,False
AWC,1.32,13989580.66,01/08/2021,False
EL,0.004722,13987370.05,01/08/2021,False
ENQ,0.07338,13972418.55,01/08/2021,False
BANK,93.55,13923910.49,01/08/2021,False
MTA,0.803,13921309.79,01/08/2021,False
vLINK,0.4473,13824238.79,01/08/2021,False
FLETA,0.01233,13736011.11,01/08/2021,False
SPIKE,0.0308,13642393.57,01/08/2021,False
BFT,0.0186,13579760.22,01/08/2021,False
FCT,1.37,13520886.14,01/08/2021,False
ADS,0.866,13519180.59,01/08/2021,False
BHP,0.6694,13507763.62,01/08/2021,False
SCC,0.04207,13490430.87,01/08/2021,False
MTV,0.003755,13471537.68,01/08/2021,False
DUCATO,10.49,13426913.94,01/08/2021,False
MOD,0.989,13396084.03,01/08/2021,False
TIME,18.83,13374121.42,01/08/2021,False
DCN,2.434e-05,13339542.88,01/08/2021,False
TEMCO,0.004471,13297091.07,01/08/2021,False
AOA,0.001328,13243039.01,01/08/2021,False
OXB,1.77,13240513.92,01/08/2021,False
PROB,0.3073,13214498.65,01/08/2021,False
PAY,0.06438,13211340.06,01/08/2021,False
NCASH,0.001829,13182535.34,01/08/2021,False
VITAE,0.6766,13173636.25,01/08/2021,False
CAPS,0.05911,13125364.28,01/08/2021,False
GOC,0.05281,12953105.85,01/08/2021,False
FOAM,0.04076,12903565.58,01/08/2021,False
ACH,0.004262,12858300.95,01/08/2021,False
TMTG,0.001448,12716576.83,01/08/2021,False
LMT,0.4134,12680848.8,01/08/2021,False
MIX,0.002918,12677864.88,01/08/2021,False
BHAO,0.2335,12648026.25,01/08/2021,False
UNCX,426.93,12644711.71,01/08/2021,False
DAC,0.001478,12532031.25,01/08/2021,False
ICHI,3.75,12514186.56,01/08/2021,False
MDA,0.6356,12476727.11,01/08/2021,False
CFi,7.37,12439880.93,01/08/2021,False
WOW,0.2624,12416032.45,01/08/2021,False
BHD,2.03,12329137.22,01/08/2021,False
BF,0.002878,12299338.77,01/08/2021,False
TOWER,0.05109,12095819.76,01/08/2021,False
IDV,0.01499,12009202.58,01/08/2021,False
LYM,0.01447,11960740.2,01/08/2021,False
ALY,0.005194,11947147.74,01/08/2021,False
ANW,0.04327,11913083.24,01/08/2021,False
EUNO,0.001889,11852275.34,01/08/2021,False
RBC,0.1155,11821687.05,01/08/2021,False
BTC,48847.03,918501510157.02,01/09/2021,False
ETH,3834.83,450021945300.48,01/09/2021,False
ADA,2.87,92281796867.89,01/09/2021,False
BNB,490.07,82398701800.94,01/09/2021,False
XRP,1.23,57474640799.59,01/09/2021,False
HEX,0.2643,45836868915.64,01/09/2021,False
DOGE,0.2944,38596297312.75,01/09/2021,False
DOT,33.14,32727865351.87,01/09/2021,False
SOL,111.03,32279142628.12,01/09/2021,False
UNI,31.3,19142288787.61,01/09/2021,False
LINK,29.74,13351380854.39,01/09/2021,False
LUNA,31.66,12710172822.65,01/09/2021,False
BCH,656.82,12370554297.59,01/09/2021,False
LTC,180.97,12080365344.59,01/09/2021,False
ICP,66.23,10408000867.64,01/09/2021,False
WBTC,48977.07,9737772836.41,01/09/2021,False
MATIC,1.47,9570461338.33,01/09/2021,False
ETC,68.97,8937203258.12,01/09/2021,False
VET,0.1375,8845707935.02,01/09/2021,False
XLM,0.3538,8360282476.83,01/09/2021,False
FIL,78.74,7972210166.04,01/09/2021,False
AVAX,41.93,7349242699.63,01/09/2021,False
THETA,7.11,7107553405.86,01/09/2021,False
TRX,0.09511,6815597311.3,01/09/2021,False
FTT,65.18,6149711774.26,01/09/2021,False
ATOM,25.35,5595184851.9,01/09/2021,False
XMR,303.3,5454823407.03,01/09/2021,False
AAVE,413.9,5442835080.04,01/09/2021,False
CAKE,24.19,5238102129.55,01/09/2021,False
EOS,5.31,5080615024.1,01/09/2021,False
XTZ,5.42,4653070206.41,01/09/2021,False
AXS,74.05,4510394364.52,01/09/2021,False
GRT,0.9226,4350526271.56,01/09/2021,False
STETH,3722.67,4239850491.69,01/09/2021,False
KLAY,1.65,4128132939.66,01/09/2021,False
CRO,0.1618,4087400833.48,01/09/2021,False
ALGO,1.16,4067568846.94,01/09/2021,False
NEO,55.36,3905146238.11,01/09/2021,False
BTCB,48682.79,3803277266.54,01/09/2021,False
MKR,3694.88,3662837031.55,01/09/2021,False
EGLD,176.88,3428359760.65,01/09/2021,False
BCHA,183.11,3400801352.74,01/09/2021,False
WBNB,490.09,3365060080.63,01/09/2021,False
XEC,0.0001762,3318495199.73,01/09/2021,False
KSM,387.04,3278225394.04,01/09/2021,False
BSV,171.77,3234555620.47,01/09/2021,False
MIOTA,1.13,3153478684.25,01/09/2021,False
WAVES,29.09,3084875930.25,01/09/2021,False
BTT,0.00443,2923403674.48,01/09/2021,False
SHIB,7.211e-06,2847004199.2,01/09/2021,False
LEO,2.97,2832221077.48,01/09/2021,False
COMP,480.33,2644728632.88,01/09/2021,False
HT,15.69,2605455663.62,01/09/2021,False
HBAR,0.2647,2547559213.61,01/09/2021,False
CTC,4.47,2523920459.88,01/09/2021,False
DASH,238.96,2464150815.25,01/09/2021,False
NEAR,5.5,2450089614.79,01/09/2021,False
DCR,181.86,2413449466.89,01/09/2021,False
RUNE,10.69,2395864972.31,01/09/2021,False
AMP,0.05463,2307025499.29,01/09/2021,False
CHZ,0.3847,2267504642.1,01/09/2021,False
QNT,187.64,2265271627.15,01/09/2021,False
HNT,23.31,2257265967.15,01/09/2021,False
FTM,0.8694,2212726857.83,01/09/2021,False
AR,61.27,2046151878.77,01/09/2021,False
HBTC,49084.25,1958774143.71,01/09/2021,False
REV,0.0228,1939699014.52,01/09/2021,False
HOT,0.01103,1905124016.35,01/09/2021,False
ZEC,151.46,1901957271.55,01/09/2021,False
XDC,0.1497,1840170937.79,01/09/2021,False
STX,1.51,1836595942.44,01/09/2021,False
CCXX,102.01,1820015806.56,01/09/2021,False
TFUEL,0.3418,1811993914.72,01/09/2021,False
XEM,0.2006,1805594081.22,01/09/2021,False
CELO,5.81,1781115893.67,01/09/2021,False
SUSHI,13.9,1768223685.76,01/09/2021,False
MANA,0.9825,1763924294.84,01/09/2021,False
ENJ,2.08,1737635999.1,01/09/2021,False
FLOW,25.71,1467121419.46,01/09/2021,False
YFI,40019.86,1466145119.67,01/09/2021,False
SAFEMOON,2.455e-06,1437584136.17,01/09/2021,False
SNX,12.51,1437084055.17,01/09/2021,False
TTT,13.15,1377315241.96,01/09/2021,False
BTG,78.11,1368059613.82,01/09/2021,False
CEL,5.72,1365386216.62,01/09/2021,False
OKB,22.61,1356459113.3,01/09/2021,False
ZIL,0.1152,1345247443.7,01/09/2021,False
EGR,0.02026,1320456887.29,01/09/2021,False
QTUM,13.24,1306581323.63,01/09/2021,False
RVN,0.1355,1294731482.72,01/09/2021,False
ONE,0.1226,1292481156.99,01/09/2021,False
BAT,0.8635,1286475403.55,01/09/2021,False
YOUC,0.1912,1280239738.18,01/09/2021,False
TEL,0.02295,1244308100.11,01/09/2021,False
PERP,20.88,1232155077.18,01/09/2021,False
KCS,14.35,1149854079.98,01/09/2021,False
NEXO,1.95,1090024229.28,01/09/2021,False
BNT,4.62,1066744775.54,01/09/2021,False
ZEN,92.8,1064759408.52,01/09/2021,False
AUDIO,2.54,1014960255.01,01/09/2021,False
INO,5.62,1011320625.77,01/09/2021,False
SC,0.02075,1009546079.35,01/09/2021,False
CRV,2.31,987243545.88,01/09/2021,False
DGB,0.06731,984793444.18,01/09/2021,False
ONT,1.11,971442742.35,01/09/2021,False
NXM,146.21,968074702.06,01/09/2021,False
ZRX,1.13,951680890.73,01/09/2021,False
OMG,6.77,949053021.45,01/09/2021,False
ICX,1.42,944892855.16,01/09/2021,False
MDX,1.43,938417001.44,01/09/2021,False
NANO,6.74,897589231.4,01/09/2021,False
SAND,1.01,889950835.97,01/09/2021,False
VGX,3.95,877671715.15,01/09/2021,False
REN,0.8671,865156875.87,01/09/2021,False
DFI,2.85,856078575.6,01/09/2021,False
XWC,1.15,852161819.4,01/09/2021,False
MINA,4.12,849136737.53,01/09/2021,False
vBNB,10.06,848601824.69,01/09/2021,False
UMA,13.21,826886173.3,01/09/2021,False
ANKR,0.1065,815887349.28,01/09/2021,False
CHSB,0.8011,801069012.32,01/09/2021,False
C98,4.28,791154035.89,01/09/2021,False
RAY,11.6,757778005.05,01/09/2021,False
XYM,0.1366,749644773.8,01/09/2021,False
KAVA,8.19,748568239.6,01/09/2021,False
RENBTC,48815.45,737530656.28,01/09/2021,False
IOST,0.04383,721242036.69,01/09/2021,False
IOTX,0.07435,709396550.81,01/09/2021,False
LRC,0.5361,707872452.13,01/09/2021,False
SXP,3.67,688445411.05,01/09/2021,False
RSR,0.04839,636847431.58,01/09/2021,False
DENT,0.006426,636249665.3,01/09/2021,False
ARRR,3.31,616082846.41,01/09/2021,False
WAXP,0.349,607229176.75,01/09/2021,False
OMI,0.003652,607223275.96,01/09/2021,False
1INCH,3.36,605470685.06,01/09/2021,False
YGG,8.71,591227581.57,01/09/2021,False
ERG,18.13,580231136.35,01/09/2021,False
UBT,3.77,565923443.52,01/09/2021,False
OCEAN,0.9172,562323366.54,01/09/2021,False
BAKE,2.88,556425117.3,01/09/2021,False
LSK,4.24,545967530.03,01/09/2021,False
ALPHA,1.32,534909128.54,01/09/2021,False
FET,0.7109,530421460.82,01/09/2021,False
VTHO,0.01302,513900554.39,01/09/2021,False
GLM,0.5051,505143978.83,01/09/2021,False
ORC,0.9046,497700859.47,01/09/2021,False
WIN,0.0006494,497642578.87,01/09/2021,False
SKL,0.4012,486737781.68,01/09/2021,False
STORJ,1.52,485083471.76,01/09/2021,False
BCD,2.6,484166133.97,01/09/2021,False
XVG,0.02909,479338353.09,01/09/2021,False
NMR,46.41,473281261.81,01/09/2021,False
WRX,1.48,469069993.1,01/09/2021,False
PUNDIX,1.81,467925727.33,01/09/2021,False
LPT,21.02,444948503.83,01/09/2021,False
GNO,294.36,442884035.2,01/09/2021,False
INJ,13.51,441278591.82,01/09/2021,False
MED,0.08119,436997928.49,01/09/2021,False
SRM,8.72,436119861.39,01/09/2021,False
CKB,0.01557,430565364.0,01/09/2021,False
AGIX,0.4959,429982982.93,01/09/2021,False
ALICE,18.29,420614589.95,01/09/2021,False
OGN,1.17,413167945.13,01/09/2021,False
DAG,0.3233,409615817.45,01/09/2021,False
RLC,4.86,389153348.55,01/09/2021,False
BEST,1.0,379388810.58,01/09/2021,False
EWT,12.45,374334432.57,01/09/2021,False
MBOX,7.55,373647778.77,01/09/2021,False
BIT,1.58,366516200.0,01/09/2021,False
XVS,33.11,365871109.51,01/09/2021,False
TRIBE,0.8043,364715291.7,01/09/2021,False
ZLW,5.03,363934873.53,01/09/2021,False
TITAN,6.79,362871526.82,01/09/2021,False
XPRT,9.22,362695516.26,01/09/2021,False
MNGO,0.3582,358199955.24,01/09/2021,False
ANC,3.29,357281729.66,01/09/2021,False
GT,4.69,357227175.41,01/09/2021,False
XCH,224.83,355729921.07,01/09/2021,False
STMX,0.03537,353654354.23,01/09/2021,False
KNC,2.04,352557855.58,01/09/2021,False
HEDG,1.01,351685429.33,01/09/2021,False
SNT,0.1001,347490379.61,01/09/2021,False
BAND,9.84,346457093.48,01/09/2021,False
REEF,0.02516,342876506.38,01/09/2021,False
ILV,534.3,339189628.14,01/09/2021,False
BFC,0.3987,336648292.49,01/09/2021,False
ACH,0.1064,335968518.67,01/09/2021,False
CTSI,0.8185,334092653.71,01/09/2021,False
CELR,0.05803,333562840.7,01/09/2021,False
ONG,1.15,329878901.92,01/09/2021,False
PAXG,1820.74,329346147.71,01/09/2021,False
FUN,0.02974,324155546.64,01/09/2021,False
STRAX,2.39,322529465.67,01/09/2021,False
REP,28.93,318212180.46,01/09/2021,False
MIR,4.09,317943930.78,01/09/2021,False
NKN,0.4522,316517940.81,01/09/2021,False
PROM,18.62,306363137.62,01/09/2021,False
MTL,4.62,303276594.58,01/09/2021,False
ARDR,0.302,301726491.75,01/09/2021,False
DDX,11.54,301011836.06,01/09/2021,False
TLM,0.3293,301006360.89,01/09/2021,False
WOO,0.6069,299724010.77,01/09/2021,False
TKO,2.72,295518018.3,01/09/2021,False
COTI,0.3375,293181479.49,01/09/2021,False
EPS,0.8873,290196939.24,01/09/2021,False
DAWN,4.07,288667866.32,01/09/2021,False
AKT,3.73,286001202.14,01/09/2021,False
OXT,0.4139,285889693.96,01/09/2021,False
RAD,14.71,285837101.28,01/09/2021,False
TOMO,3.27,275079551.84,01/09/2021,False
PEAK,0.4848,273226962.36,01/09/2021,False
ASD,0.4118,272028698.63,01/09/2021,False
ORN,8.91,268155813.92,01/09/2021,False
UOS,0.9473,267887088.14,01/09/2021,False
CFX,0.3051,266570043.28,01/09/2021,False
ELF,0.4889,266181289.9,01/09/2021,False
ORBS,0.1193,266106019.28,01/09/2021,False
TWT,1.05,263629220.27,01/09/2021,False
ETN,0.01445,258517743.1,01/09/2021,False
KEEP,0.4477,258224304.63,01/09/2021,False
BTCST,22.43,256059360.24,01/09/2021,False
BADGER,25.05,253389817.21,01/09/2021,False
KOK,2.33,250575676.27,01/09/2021,False
MAID,0.5512,249466231.65,01/09/2021,False
BANANA,4.64,249208079.1,01/09/2021,False
SLP,0.1208,246697049.72,01/09/2021,False
LINA,0.06143,245956293.72,01/09/2021,False
ATA,1.41,242810783.51,01/09/2021,False
STEEM,0.6148,238346595.25,01/09/2021,False
CVC,0.3526,236220149.04,01/09/2021,False
FIDA,5.21,234889946.86,01/09/2021,False
HIVE,0.5688,232995004.53,01/09/2021,False
VLX,0.1094,232360548.06,01/09/2021,False
REQ,0.2321,232024145.09,01/09/2021,False
POLY,0.3731,231746465.0,01/09/2021,False
PLA,1.27,231358771.36,01/09/2021,False
DRS,1.0,229983308.2,01/09/2021,False
CLV,1.78,229811587.53,01/09/2021,False
RNDR,1.46,229462325.16,01/09/2021,False
PHA,0.8322,226366217.97,01/09/2021,False
MVL,0.01713,225862539.38,01/09/2021,False
YFII,5826.65,224885538.93,01/09/2021,False
BAL,32.18,223436797.2,01/09/2021,False
NU,0.3315,222746966.43,01/09/2021,False
DODO,2.01,222118570.11,01/09/2021,False
RARE,2.14,218064668.31,01/09/2021,False
ALBT,0.9194,214168169.16,01/09/2021,False
WAN,1.11,214019125.0,01/09/2021,False
TPT,0.06148,213117535.89,01/09/2021,False
ANT,5.32,210561269.89,01/09/2021,False
NOIA,0.4303,206315616.03,01/09/2021,False
MLN,114.83,205855494.01,01/09/2021,False
MASK,12.01,204765668.12,01/09/2021,False
RPL,19.8,203545555.82,01/09/2021,False
UTK,0.4522,203477324.02,01/09/2021,False
vBTC,981.02,201928220.01,01/09/2021,False
XYO,0.01564,200864319.56,01/09/2021,False
QUICK,611.36,199975908.38,01/09/2021,False
BORA,0.231,197090359.14,01/09/2021,False
ROSE,0.1304,195613110.73,01/09/2021,False
SAPP,0.3612,194155850.11,01/09/2021,False
RIF,0.2532,193535293.55,01/09/2021,False
C20,4.83,193078640.63,01/09/2021,False
LYXe,12.92,193060976.48,01/09/2021,False
STRK,64.88,192635059.89,01/09/2021,False
CHR,0.4441,190869168.55,01/09/2021,False
XDB,0.2453,190562153.15,01/09/2021,False
SOLO,0.9413,188263945.03,01/09/2021,False
ARK,1.42,186498163.56,01/09/2021,False
ERN,16.42,185165829.31,01/09/2021,False
GALA,0.02627,183321201.74,01/09/2021,False
BTS,0.06079,182035962.52,01/09/2021,False
AVA,3.55,181274580.73,01/09/2021,False
ZKS,0.9149,180645664.41,01/09/2021,False
ALPACA,1.26,178998544.79,01/09/2021,False
JST,0.07867,177826118.3,01/09/2021,False
RLY,0.7152,177758506.58,01/09/2021,False
VRA,0.03928,175587754.91,01/09/2021,False
DKA,0.1721,175171745.77,01/09/2021,False
GTC,12.32,174898792.1,01/09/2021,False
TLOS,0.6451,174254701.57,01/09/2021,False
TVK,0.3228,173380971.08,01/09/2021,False
MATH,1.5,171740759.26,01/09/2021,False
SFP,1.59,171653913.14,01/09/2021,False
IQ,0.01713,171651975.89,01/09/2021,False
UQC,17.03,170323525.08,01/09/2021,False
HTR,0.9349,169059369.59,01/09/2021,False
CSPR,0.1208,167139432.27,01/09/2021,False
KIN,0.0001094,166138491.85,01/09/2021,False
KSP,21.04,163748845.75,01/09/2021,False
SUN,0.03249,161542647.96,01/09/2021,False
META,0.1291,160740825.08,01/09/2021,False
KLV,0.04729,160686979.57,01/09/2021,False
FARM,259.11,160656877.03,01/09/2021,False
RGT,17.98,157978153.01,01/09/2021,False
vETH,77.37,157375909.05,01/09/2021,False
POWR,0.3399,155498111.97,01/09/2021,False
WILD,2.18,153702410.19,01/09/2021,False
RKN,0.6322,153528014.12,01/09/2021,False
CTK,2.72,153195504.42,01/09/2021,False
KMD,1.19,152145305.81,01/09/2021,False
SYS,0.246,152064426.33,01/09/2021,False
MCO,9.61,151810994.83,01/09/2021,False
FORTH,18.34,150339927.91,01/09/2021,False
CVX,6.99,149369320.28,01/09/2021,False
vXVS,0.6647,149179342.54,01/09/2021,False
POLS,2.03,148850167.33,01/09/2021,False
QKC,0.02318,148326334.29,01/09/2021,False
CVN,11.76,145551713.14,01/09/2021,False
SNL,0.2124,144116073.57,01/09/2021,False
ZB,0.3098,143546665.67,01/09/2021,False
KAI,0.05267,143235192.35,01/09/2021,False
LIT,5.31,141643795.34,01/09/2021,False
ALT,2.34,140507452.1,01/09/2021,False
TRAC,0.382,136872073.52,01/09/2021,False
WHALE,21.43,134425275.44,01/09/2021,False
HXRO,0.5498,133337972.06,01/09/2021,False
LDO,5.43,133172751.81,01/09/2021,False
NWC,0.8816,132593145.29,01/09/2021,False
DVPN,0.03006,130700461.32,01/09/2021,False
USDX,0.9983,130602023.16,01/09/2021,False
CORE,13023.28,130232762.71,01/09/2021,False
WNXM,77.63,130182403.33,01/09/2021,False
